NATUR'L OLEO             ;930 ML/L ÓLEO VEGETA;10534;ES        ;SUDESTE        ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;18,72
PAO                      ;FRANCÊS             ;11161;AL        ;NORDESTE       ;2026;1;VAREJO                                                      ;15,37
PAO                      ;FRANCÊS             ;11161;AM        ;NORTE          ;2026;1;VAREJO                                                      ;13,82
PAO                      ;FRANCÊS             ;11161;AP        ;NORTE          ;2026;1;VAREJO                                                      ;16,31
PAO                      ;FRANCÊS             ;11161;BA        ;NORDESTE       ;2026;1;VAREJO                                                      ;16,88
PAO                      ;FRANCÊS             ;11161;CE        ;NORDESTE       ;2026;1;VAREJO                                                      ;20,91
PAO                      ;FRANCÊS             ;11161;DF        ;CENTRO-OESTE   ;2026;1;VAREJO                                                      ;18,34
PAO                      ;FRANCÊS             ;11161;ES        ;SUDESTE        ;2026;1;VAREJO                                                      ;20,0
PAO                      ;FRANCÊS             ;11161;GO        ;CENTRO-OESTE   ;2026;1;VAREJO                                                      ;18,65
PAO                      ;FRANCÊS             ;11161;MA        ;NORDESTE       ;2026;1;VAREJO                                                      ;18,49
PAO                      ;FRANCÊS             ;11161;MG        ;SUDESTE        ;2026;1;VAREJO                                                      ;18,65
PAO                      ;FRANCÊS             ;11161;MS        ;CENTRO-OESTE   ;2026;1;VAREJO                                                      ;17,89
PAO                      ;FRANCÊS             ;11161;MT        ;CENTRO-OESTE   ;2026;1;VAREJO                                                      ;20,78
PAO                      ;FRANCÊS             ;11161;PA        ;NORTE          ;2026;1;VAREJO                                                      ;16,86
PAO                      ;FRANCÊS             ;11161;PB        ;NORDESTE       ;2026;1;VAREJO                                                      ;15,6
PAO                      ;FRANCÊS             ;11161;PE        ;NORDESTE       ;2026;1;VAREJO                                                      ;14,39
PAO                      ;FRANCÊS             ;11161;PI        ;NORDESTE       ;2026;1;VAREJO                                                      ;19,93
PAO                      ;FRANCÊS             ;11161;PR        ;SUL            ;2026;1;VAREJO                                                      ;16,09
PAO                      ;FRANCÊS             ;11161;RJ        ;SUDESTE        ;2026;1;VAREJO                                                      ;20,2
PAO                      ;FRANCÊS             ;11161;RN        ;NORDESTE       ;2026;1;VAREJO                                                      ;14,87
PAO                      ;FRANCÊS             ;11161;RO        ;NORTE          ;2026;1;VAREJO                                                      ;15,38
PAO                      ;FRANCÊS             ;11161;RR        ;NORTE          ;2026;1;VAREJO                                                      ;10,94
PAO                      ;FRANCÊS             ;11161;RS        ;SUL            ;2026;1;VAREJO                                                      ;15,32
PAO                      ;FRANCÊS             ;11161;SC        ;SUL            ;2026;1;VAREJO                                                      ;17,09
PAO                      ;FRANCÊS             ;11161;SE        ;NORDESTE       ;2026;1;VAREJO                                                      ;12,19
PAO                      ;FRANCÊS             ;11161;SP        ;SUDESTE        ;2026;1;VAREJO                                                      ;19,47
PAO                      ;FRANCÊS             ;11161;TO        ;NORTE          ;2026;1;VAREJO                                                      ;17,99
PAO                      ;FRANCÊS             ;11161;AC        ;NORTE          ;2026;2;VAREJO                                                      ;14,19
PAO                      ;FRANCÊS             ;11161;AL        ;NORDESTE       ;2026;2;VAREJO                                                      ;15,39
PAO                      ;FRANCÊS             ;11161;AM        ;NORTE          ;2026;2;VAREJO                                                      ;13,93
PAO                      ;FRANCÊS             ;11161;AP        ;NORTE          ;2026;2;VAREJO                                                      ;16,23
PAO                      ;FRANCÊS             ;11161;BA        ;NORDESTE       ;2026;2;VAREJO                                                      ;16,81
PAO                      ;FRANCÊS             ;11161;CE        ;NORDESTE       ;2026;2;VAREJO                                                      ;21,05
PAO                      ;FRANCÊS             ;11161;DF        ;CENTRO-OESTE   ;2026;2;VAREJO                                                      ;18,26
PAO                      ;FRANCÊS             ;11161;ES        ;SUDESTE        ;2026;2;VAREJO                                                      ;19,88
PAO                      ;FRANCÊS             ;11161;GO        ;CENTRO-OESTE   ;2026;2;VAREJO                                                      ;18,71
PAO                      ;FRANCÊS             ;11161;MA        ;NORDESTE       ;2026;2;VAREJO                                                      ;18,49
PAO                      ;FRANCÊS             ;11161;MG        ;SUDESTE        ;2026;2;VAREJO                                                      ;18,72
PAO                      ;FRANCÊS             ;11161;MS        ;CENTRO-OESTE   ;2026;2;VAREJO                                                      ;18,05
PAO                      ;FRANCÊS             ;11161;MT        ;CENTRO-OESTE   ;2026;2;VAREJO                                                      ;20,86
PAO                      ;FRANCÊS             ;11161;PA        ;NORTE          ;2026;2;VAREJO                                                      ;16,76
PAO                      ;FRANCÊS             ;11161;PB        ;NORDESTE       ;2026;2;VAREJO                                                      ;15,81
PAO                      ;FRANCÊS             ;11161;PE        ;NORDESTE       ;2026;2;VAREJO                                                      ;14,18
PAO                      ;FRANCÊS             ;11161;PI        ;NORDESTE       ;2026;2;VAREJO                                                      ;19,96
PAO                      ;FRANCÊS             ;11161;PR        ;SUL            ;2026;2;VAREJO                                                      ;16,19
PAO                      ;FRANCÊS             ;11161;RJ        ;SUDESTE        ;2026;2;VAREJO                                                      ;20,38
PAO                      ;FRANCÊS             ;11161;RN        ;NORDESTE       ;2026;2;VAREJO                                                      ;14,85
PAO                      ;FRANCÊS             ;11161;RO        ;NORTE          ;2026;2;VAREJO                                                      ;15,28
PAO                      ;FRANCÊS             ;11161;RR        ;NORTE          ;2026;2;VAREJO                                                      ;11,0
PAO                      ;FRANCÊS             ;11161;RS        ;SUL            ;2026;2;VAREJO                                                      ;15,45
PAO                      ;FRANCÊS             ;11161;SC        ;SUL            ;2026;2;VAREJO                                                      ;17,06
PAO                      ;FRANCÊS             ;11161;SE        ;NORDESTE       ;2026;2;VAREJO                                                      ;12,4
PAO                      ;FRANCÊS             ;11161;SP        ;SUDESTE        ;2026;2;VAREJO                                                      ;19,58
PAO                      ;FRANCÊS             ;11161;TO        ;NORTE          ;2026;2;VAREJO                                                      ;17,97
